source,sentence,label
vi-du-tu-dien-dan-giai-nf.no.txt,劍没𬂻𦺓𠽔買具吀堆勾対底蜍𪪳讒𠽏啉𠽍畑行󱙌更月貝󰑚𢚸蟳𠃩曲絲箕󰜏歲索𬑉矑啉𠽍念佛󱞟茹𡳶箕呃𠽋殿桂𠮿嗃鮮󰬮月房椒濃拿𠽋味香𬙞𢆥没會青雲,Nom
thivien_Vạn-Hạnh-thiền-sư_Thị-đệ-tử_raw.html,身如電影有還無萬木春榮秋又枯任運盛衰無怖畏盛衰如露草頭鋪,Chinese
thien-nam-ngu-luc.no.txt,敵時服蛮范脩陣破入𬑉城屠𧿨𢬣合󰘵典太平尼𧡊尚蕭懿奴𣈙驕貪脅威慘酷渃南𠰘誇浪沛胣爫債昂,Nom
vi-du-tu-dien-dan-giai-nf.no.txt,批𢬣󱚲𢪀事󰠲󰠲胞𦣗󰌎蘧燶𤍇事𠁀幅幀雲狗𦘧𠊛桑滄苔㙴永永𦎛娥䏾梗𦘧壁味花单簾吏添守度𦘧潙坤頑󰣑𣈜搏󱫴探󱨶本坦󰣡󱚅耚招榪固湄𫳭𪹷󰁯朱蔭󰣡買固穭木卒耚𡶀麻咹沐𤂬麻㕵𦓿耙穊割趣翁圭尼辰耚𣴓尼辰𦓿溇𡗶𩅹辰默𡗶𩅹𫯳碎𠫾耚㐌固襖𥯒𠠩𩈘霜噴耒桂𦬑𨕭頭𩄲𤋵𩃳𦝄高窖結耒錢計貫蛆虫肉肉感稽步耒䋥𤞼耒鐵鎖耒碎禁繚近滝,Nom
dvsktt,秋七月有星孛于大角几亥六年漢髙帝五年春二月漢王即皇帝位是歳西楚亡癸卯十年漢髙帝九年帝令二使典主交趾九真二郡漢即定天下聞帝亦已王越因遣陸賈往拜帝爲南越王授壐綬剖符通使使和集百粤毋爲冦災使者至帝踞見賈,Chinese
vi-du-tu-dien-dan-giai-nf.no.txt,顛狂恍𢘽計詞欺甲𩈘情人辰病妾買分弭恁采石盤𥒥仍㤨嵬勾歐羅㤥待欺𨖅英㛪些仕决塘𢧚庄𤽗若眞𢜝㤡失色急蹺麻𠳨𠴛𦷾埃喂𠤆倍唭饒󱡧𨉓朱𪟼最𡢐俟唭,Nom
ManhTu,小桀也白圭曰：丹之治水也愈於禹孟子曰：子過矣禹之治水，水之道也是故禹以四海為壑今吾子以鄰國為壑水逆行，謂之洚水；洚水者，洪水也，仁人之所惡也吾子過矣,Chinese
thien-nam-ngu-luc.no.txt,号称󰑼後吳王課尼封吒南策王𣈙上王称号吒𫢩蔑殿熾称越王三年俸才经國𫽄廛𡨸民𨔍之幼主權臣乏才埃几捻分朱𫢩㘨埃时乃闷苔𧵑終時󰜡𧵑私時仃蒸欺󰟨渃岌𡹞,Nom
https://chunom.org/shelf/corpus/6/,𢧚秦便世停消荒咦景厨殿怒停𠫾𤇮停底㴜空咍粓淶𥺊擺抇𣦍倍傍𡛔𤳇𡎥𠤆鐘床迻咦抵帝𫽄常𢭂𢬣敬皮歲作腰類疎癡於𠁀忠厚買咍斗摸斤半堆𢬣公平,Nom
vi-du-tu-dien-dan-giai-nf.no.txt,底麻䀡杞買梅世󰅹苔唐󰑼丐步㐫𦓡自𣈙吏塊𠅎钱摸桧仍𠊚𣦍倘調荣身虽㐌𠅎麻名唉群乱兵𠅍𤽶𧼌𨱽奉晓哰保共𠊛國家惠皇自𠅍渃𫢩江山棱𦹵𧗱𢬣户陳丑相庫辱庄京虎辱,Nom
dvsktt,延寧自知非先帝子且眾心離散乃於今年十月初三日命朕代位朕仰賴皇天眷故宗廟保佑暨諸王大臣中外文武臣僚同心推戴請朕宜承大統再三勸進朕不得以迺於今年十月初七日即位改號天興是月黎民遣黎景徽阮如堵黄清阮堯咨等如明歲貢并觧氽珠事二十日又遣陳封梁如鵠陳伯齡等往明國求封按阮伯驥穆陵碑文云帝神釆英俊容止端重每朝暇親詣經筵講學日西乃輟既親政祀饗神祗追奉宗廟事太后致孝禮和兄弟盡发愛惇叙宗族尊禮大臣崇尚儒術察邇言納中諫勤政事謹賞罸重農務本親民如傷不興土木不事逰畋不邇聲色不󰱏財貨厚往簿來内寧外撫戒劾邉将勿開釁隙,Chinese
thivien_Nguyễn-Khuyến_Văn_raw.html,我醉方求睡聚蚊呼我起舉扇驅復來刺刺入人耳我肉爾何甘我肌爾何嗜我枕爾何仇我衾爾何忌爾我不相干相厄胡乃爾,Chinese
ca-tru-the-cach-AB-431-manual.no.txt,𡗶坦刊𠫾𦓡𢩿吏緣相逢群買買𧗱𡢐𤽸𪘵旦𣇫泊頭悴䏾𠰚蛟龍干未雨沒𠄩算散步制排噤𡢻难放度氽𨑮𧁷默𧁷併耒拱瀝𡗶群撑𡶀群碧𣷭群𢌌滝群𨱽,Nom
dvsktt,是歳清華地方禾榖不登十月天又滛雨經二旬不止各縣諸山乱崩丁亥十年莫端泰二年月莫令脩理昇龍城外層及整治街衢二月莫令天下各處務築土壘及種由竿上自喝江下至山明華停江延袤数百里以防兵至三月十一日辰時天忽自鳴時永福縣卓筆山有大石髙一丈其石骨深入地中四尺餘無故自拨出地上移他處而止是月安定縣澄舍社井中水忽沸動混濁者三日後復清如故,Chinese
Hong_nghia_giac_tu_y_thu.txt,蔞萱常𥙩𤋷羮四物常服時伶母兒宁牌四物麻推袩蒸加減謹隨丁寧次𠄼吏論五苓軫實方伶助課夏天症藍燶𤈠渴煩㕵渃連連庄別浪奴水瀉歆翕皮膚表裏庄除渚解渚衝𤴵頭痗古𤴬𦝄腹脹瀉泄庄停渴滈,Nom
thivien_Nguyễn-Du_Á-Phụ-mộ_raw.html,眼看霸上五雲浮汲汲方圖一擊謀但得此心無負楚不知天命已歸劉伯圖泯滅千年後古墓荒涼三尺秋多少一心忠所事每為天下笑其愚,Chinese
vi-du-tu-dien-dan-giai-nf.no.txt,仉答𧜖󱖮仉令㳥功令苦辱闭𥹰渚甘富貴吏愁干戈路羅𠴼󱋨求名夫人勸解𠇍𠳒󰠃雲姐𬧐茹外探令鐘廛買買工工㨂,Nom
https://chunom.org/shelf/corpus/76/,払浪胣仍丁寧别包𥐆咀𨱽嘆亊𢚸章䑓隔阻渃𡽫埃𫨩𣘃栁駭群梗春払強醝𬌓𢚸貞,Nom
thien-nam-ngu-luc.no.txt,上流特󰟨沚𣦍𦹵𨖲提穭𩵜𣈙托虚𡨸蘇草頭和魚應恬定托闭除𰛻汀徵兵𠓨典蘇营招安士卒𠴗𠼵官軍埃󰠲扵帝安身待除赦仕移真𧗱茹些時払𡨺渃些,Nom
dvsktt,勑㫖另置廷尉司先是洪德年間例廷尉司属錦衣衛天子詔凣犯重情疑獄奉鞠勘問至是不令属錦衣衛仍置指揮使司指揮同知指揮僉事各一員並用儒臣於是另置檡文臣重職的當爲之令馴象各衛練象陣于講武庭并制馴象差󰰻旗軍構作瓦厩以中城軍人守㸔以省遜番構作草舍之費勑㫖各衛軍司所軍匠凡有營造溱作各務如有内府武庫祠宇寺觀之類其該衛司所官及督押員人敢有箠背要索錢財及賣放作弊六科監察御史憲司及錦衣舍人體察檢󰁮治罪十二月初六日辛卯帝遣太保棠溪伯黎永中軍都督府左都督殿前都檢點司都檢點榕湖伯黎闌賫金冊寶章立皇子㵮音淳爲皇太子,Chinese
vi-du-tu-dien-dan-giai-nf.no.txt,㐱別𤁘創𤁕昆𪾺高冷詰侵㝵味世间𡗉漫𤁕別浪𪉽𤁕怛洙讓󰅹臺買固高嵮屹渃滝平濮濮廣寒自訴樣𫰟娥濕濕唏香淡襖羅錦繡󰋇行衛洞玉聖賢𠀧𥗜濕魂花氣蔭𠓨𣘃高濕梗梗覩如焒候𤈜,Nom
luc-van-tien-full.no.txt,状元倍𡲤𠖈跪𥿺𢬣疎浪𫢩﨤娘低嗔迻𦊚𥛉仕排源干󰋇𠳒誓海盟山芒恩畧沛謝恩朱耒雲仙本寔𠸜碎﨤饒𫢩㐌匪囬約𬇚月娥榜浪巴󰁍姅𢜠姅𢜝姅疑浪畨疎浪払沛雲仙呐𦋦𣅶畧根源仍󰑼状元呐昔𠸗𦋦月娥欺意哭和如湄恩情強計強唹,Nom
16_phat_bo_de_tam_van_no.txt,𡀮如冲世間低空𣎏位師長妬兜別鄧倫理三綱五常如空𣎏位師長出世衆些低兜𣎏曉鄧佛法經律衆些空別綱常倫理拱如-𦧘箕別𠫾死尸妬別𧼋𠊚出家空學三藏教海𣎏恪支𠊚俗箕最迷-鈍𠉞衆些別鄧祝𠃣倫常禮義冲佛法拱曉鄧蔑-分吏鄧丐衣袈裟-𠓨冲𨉟低添𣎏鄧戒律-𨉟傳朱-鎌智慧創𤊢如玉芒𠓨冲𨉟割斷䋥塵勞頒朱蘿甲忍辱-色𤈜𤊢默𠓨身躰鄧降伏𡥵魔煩惱扽㭲𤼵荄朱通塘奇--𥘶𩂁鄧𧡊𡗶撑生𦝉戒身慧命𢭂𢬗𢧚氣象佛如-恩徳尼自位師長妬𦓡鄧如𨉟修,Nom
dvsktt,由是明人多遣使過鎮南交䦕将牒文來我國每期大會勘黎氏子孫果有是否期至交䦕為約二十九日命户部尚書兼東閣𭓇士通郡公杜汪御史󰱑都御史阮文階等候命先至鎮南交䦕𭁈明國左江兵廵道陳惇臨通柬牒辭多謙遜後又使右将黄廷爱印事迹等物件不肯赴勘卒過期三月帝乃還京夏四月令天下各處府縣總社係被經兵人民漂散許回復業饒役三年,Chinese
dvsktt,詔曰朕惟天地生物為德必宣氣行化以神並育之機帝王守位以仁必敷訓錫福以示大公之道理達無間言式用敷我國家天𭁈人㱕神傳聖󰱥謨烈咸正罔鈌紀綱至詳且僃所以遣後人者盖深遠矣皇考紹恢丕緒在御二十有八年適倦于勤以國事付托于朕,Chinese
thien-nam-ngu-luc.no.txt,獴仍折猉猉吏折獴漢時柔弱操強操劫漢皇操底朱𡥵𦊚𨑮𢆥吏墫𡻖魏卯晋𧷺司馬刧𡾵,Nom
quoc-am-thi-tap-nf.no.txt,坎𬏑咹𣈜𣎃堵伴共片冊㗂弹琴埃責嫌核吏責命本初蔑檜托共梗梗枯急閉尼𢧚檜紇㐱披諸立底瓶炭焒𢙇蒸傷物𤒛◻燒㗂哭感神靈世間埃固𪰛谷罵女朱亏義弟兄干據愿朱別事由𫀅麻决断𥙩剛柔特輸據法爫䋲󰍕高㙮奈饒似旦都,Nom
hoanh-phi-cau-doi-page-3-29-manual.no.txt,襘鳳噤嵬𠁑𤂬冰傾緣姊吏徐底繓蹎騏驥查𠓨㮲律𦛌桑蓬呂女𩚵姊㛪㗒𠀧𨑮𦒹𢆫耒泣東西南北𦊚方𡗶兜共凌名公子壳𡗶坦𠰚亙沒番尼女插弓劍琴書𠓨沒挭爫朱浽㗂丈夫鯨𡦂義𠻦寅𡥵稚喝𩭶𩮭鈂買丐𦓅𫥨坦民廚廊風景佛𠊛𠁀𧵑世渃𡽫仙花果𢚸誠󰎓供佛畑香恭奉敬家先空󰎓春𦥃之茄伵固𥛭𡗶芇㨂𨷯埃劍沒核𫈜疎貝具,Nom
vi-du-tu-dien-dan-giai-nf.no.txt,𩙍奇油槞拯拙包初延芸𥙩爫親橛樑𢶢渃𢬣蹎𡨺𠇮𤂬彈㗂樂𠷥𠷥𪀄呌猿唿㐌清𢚸禪𦊚馭𩝺於槽朱咹𦹵𦷾朱咹秃𦷾㨂蹎槶闷沁𠖾𨖲𦰟滝桃闷咹槮𤒙辰󱚢棱𩇛,Nom
thien-nam-ngu-luc.no.txt,昆𦉼李旵台位課爫太子固欺制巡𢝙都船𩧍水津細沔海邑侯𧵆利家𥋷𩲡侈𧡊蔑茹椿升𠊛𡛔𠓨𦋦蒂𣈙丰姿骨格𨔍台𠶣𣘈漢漢𩯀𩄲夜夜𩈘𫀢美似式花歲撑皮典䏧玡買冬太子𫀅𧡊動𢚸造緣𫏾𪽝絲紅孕𢧚𠳨𠻃𨍦𫏾前緣娘卞排歇源干亊茹吒碎户陳生𦋦碎󰑼昆𡛔業茹趣圭太子卞逴󰜡𧗱封陳李后扵座夫人,Nom
dvsktt,至是告興武王曰我死後盖棺定始許國顙入臨秋八月二十日興道大王國峻卒於萬劫第尚父上國公仁武興道大王聖宗嘗製生祠碑文以擬尚父又以其有大勳勞加上國公許專與爵自明字以下惟侯秩先與後奏而國峻未嘗與一人爵也胡虜入冦國峻令富家發粟以給軍止與為假郎将不敢以真郎将與之其謹守臣節如此又嘗作書激厲所属将校引紀信代死而脱漢髙由于以背授戈免楚子之事是教忠之道也臨終嘱其子曰我死必火塟以環噐藏骨密埋於安樂園中旋移土種樹如𥘉使人莫知其處且要速朽盖國峻領諒江元人两度入㓂屢敗其兵慮後來或有𭛁掘之患,Chinese
dvsktt,右属于漢自辛未至己亥凣一百四十九年徵女王紀徵王在位三年王甚雄勇逐蘇定建國稱王然以女主不能成再造之功諱側姓徵本姓雒峯州麋冷縣雒將之女朱鳶縣詩索之妻也詩索亦雒將子两家子相爲婚姻綱目集覧以雒爲姓誤矣都麋冷麋音縻庚子元年漢建武十六年春二月王苦太守蘇定绳以法及讐定之殺其夫乃與其妹貳舉兵攻陷州治定奔還南海九真日南合浦皆應之畧定嶺南六十五城自立爲王始稱徵姓焉辛丑二年漢建武十七年春二月晦日食漢以徵氏稱王舉兵攻陷城邑邊郡苦之乃命長沙合浦及我交州具車船修橋道通障溪儲粮榖拜馬援爲伏波將軍以扶樂侯刘隆爲副來侵壬寅三年漢建武十八年春正月馬援沿海而進隨山刊道千餘里至浪泊上羅城西街之西名浪泊與王戰王見虜󰟨大張自度烏合之󰕛恐不能支退保禁溪禁溪史作金溪󰕛亦以王女子慮不能勝敵遂走散國統復絶,Chinese
vi-du-tu-dien-dan-giai-nf.no.txt,𫏻尼巴南𡗶乙哿𬋟庄仍羅同穭𤈜枯㝵些共每類物乙庄固准㕵茹漢𡨺特天下拯仍於蒸𢌌賒囷法麻於蒸坦曲阜典祭兵郎扵𡧲城隆福台奴吏固𢚸仇民吹𢧚仄阻每唐𢪀如情景如王䋦愁收饒穭秃積遺底仃𠳨𠶀英拱旦尼朱仃󰅹羅惜景仃伶丕𧡊𤓢𪰛花㐌别身,Nom
vi-du-tu-dien-dan-giai-nf.no.txt,踸蹎逐𨒻虎狼󰡎楼洒梗甘露切鎌大䧺𫽄補特󰅹牢𫽄切𢧚𧵆朱𡗋呵𢧚賖𡽫髙棱瓊山溪塘𠫾險阻󰬥皮切𫢼渃𠨪昆𤵺空全江山景𢞂𠊛切他𢚸形𣘃霜湥㗂虫𩄎噴隔花朗𥋴䏾蟾𫡮篭他切澜襜𠬠㝵㝵村動別爭傳𥙩𤒘分塘蹺鬪昇平󰑼两頭斤庄欣庄釼平分買皮,Nom
vi-du-tu-dien-dan-giai-nf.no.txt,魂故国问為為问坤尋塘𠻀引𠳨𠻃禄特包饒咹閉饒抅規世閉𦛌沃曲考𬈋之𢁑槐迈裊課群閉庄固蚤庄哀挼船埃隻閉㗂它喑,Nom
dvsktt,連兵結釁稔惡殆二十年敗義傷仁乾坤幾乎欲息重科厚斂山澤罔有孑遺開金塲則冐嵐瘴而斧山陶沙󰇼明珠則觸蛟龍而絙腰氽海擾民設玄鹿之陷阱殄物織翠禽之網羅昆虫草木皆不得以遂其生鰥寡顛連俱不獲以安其所浚生民之血以潤桀黠之吻牙極土木之功以崇公私之𪠘宇州里之征徭重困閭閻之杼柚皆空,Chinese
vi-du-tu-dien-dan-giai-nf.no.txt,𢞂𬂙󰘩景他鄕汲󰋈𠖿蒸花芙容尼𬇚𤁘淶蒸梗楊柳欺𬲇西𬇚固坡滝固𣷷𬇚𬇚󰜞㖂排排湄沙油弄𪵯役某甲尼調盃命順𪵯隊肝弄怛𪵯糁七没梗椥𠄼𦒹梗椥誓初𮢶胣掑𢈱傷𠊚君子別代󰅹沛閉饒翁尼沛苔四翁庄,Nom
vi-du-tu-dien-dan-giai-nf.no.txt,呸皇天撻𠎬君师﨤乱停擛乱買安合𠊛爫𠎪制店爫排呵須𠡚𠎦蹺些𧗱茹共𠎊饒𠎊呂外庵者𠍵咹齋冲󰆐咹𦧘連㝵盃制悲𣇞爫客房僧醝𫑺味道仍仍倍紅僧哴枚㐌細潙時調言志𠬠𠊛𠬠篇,Nom
luc-van-tien-full.no.txt,直浪悶𡮇溇𨱽默油鐄𧺀默油制𩄲仙浪鴻鵠高𬲊𠲖欺麻瘼落排𧗱兜莽群盘泊共饒𬂙澄京地㐌候細尼征匕𣃣熾西𡗶,Nom
7_corpus-documents-chunomOrg_no.txt,𠰺廊溋𠇍士儒自欺本聀𪦲𦤾処,Nom
dvsktt,其󰟨常相須如取舟欲籍戰勝受賞使戰者當死則守者亦子耶興孝對曰如無守舟軍中或聞賊以獲舟軍士能堅守乎上皇曰苟如此先賞在朝方可如京師不靖軍士其能赴敵乎不能對上皇曰家奴雖有微撈不得預朝廷官爵詔給艾田率五分又有保武者上皇所親愛然不置之要地非其才也如英宗之於興保云戊寅十年元至元四年秋八月大水冬十月大風房屋大樹多倒壓者以恭靖王元晫為參預朝政恭定王暊為驃騎上将軍領宣光鎮,Chinese
12_giao-tu-phu_no.txt,隂府陽間死生催速别特𢚸傷保眾𡥵𫨩於時爫福,Nom
thivien_Ngô-Phúc-Lâm_Sơn-hạ-ngư-ky_raw.html,蒼浪泊處是村居廬外帆歸片片漁岩廓枕灘停棹穩江湖響岸入窗虛數行破瞑相炊際一笛驚秋未曉初醉起渡頭相訪話桑田猶幾百年餘,Chinese
Hong_nghia_giac_tu_y_thu.txt,結實口燥咽乾怕熱讝語妄言亂狂陽厥潮熱斑黄自汗腹腸𰧄強𤴬依吏添痞痛遶臍宁閉饒證當欺險堯芍藥枳實𥼲炒柴胡甘草芒硝大黄黄芩候朴相當製退去㐌斤枰買年渃𥪝𠄩戰初煎料皮𠀧祝㵢蓮朱調𬧻糝味仕查𠓨色典呦呦𣴓群糝分,Nom
13_tho-hong-kieu_no.txt,寂寂香閨枕簟空滿階秋雨落梧桐內家不遣同陵去音信何緣寄塞鴻玉筋雙垂滿頰紅關山何處寄書筒綠窗寂寞無人到海闊天空怨落鴻衾寒悲翠怯秋風郎在天南妾在東相見千回都是夢,Nom
dvsktt,夏四月復太子少保黎禮入内侍中自號侯官爵是日卒禮世為太祖家臣深荷眷遇朝夕侍衛不離寫右志篤忠貞膂力過人太祖起󰒂妻妾患難出圍脱險厥功居多太祖每奇之嘗曰若積其勳劳致位宰將非汝其誰朕𡸈有吝於汝但汝之才不称耳及臨崩泣謂曰朕若不在誰復知卿恐自此以後被降黜耳後被阮氏路讚降為太子少保果如其言至是病革復舊聀四日卒年八十二贈鄕侯諡忠節政事院同參𬢱高允恭程弘毅阮伯清梅子傑同致聀毫官刘叔謙阮居道劾允恭弘毅居政院大臣尸位素飱無所裨益年逾七十目昏耳瞶尚貪祿位曾無廉耻有傷風化宜並劾還於是允恭等皆乞致聀帝從之左右納言阮夢荀阮傳阮曰入侍經筵陶公󰱓阮子晉等乃相𭁈乞致仕然尙𢙇祿位無有歸心見帝一不允但拜謝而已後又相率行謝恩禮而真情自露時人笑之,Chinese
dvsktt,秋九月八日太子元龍即皇帝位大赦改元以明年為紹平元年時帝年方十一歲冬十一月阮廌奉勑撰碑文翰林院待制武文裴奉書二日歸塟于籃山永陵廟号太祖上飱號曰統天啓運聖德神功睿文英武寬明勇智弘義至明大孝高皇帝十二月初二日遣陪臣黎偉程真等如明告哀十九日明遣正使兵部侍郎徐琦副使行人司行人郭濟來索歲金先是明數遣使來多索歲金高皇帝乞依洪武三年貢例明帝反福不從至是復使琦濟等來,Chinese
vi-du-tu-dien-dan-giai-nf.no.txt,本㐌別丐身鈎住𩵜𩛂𬲞共𧁷㧗𢧚𡧲𣳔渃汜㳥𣼭󱙹頷𧏵𩵜招𬲞永腥眉昂每獨相雖邏𫀅乙凭饒𧵑饒山野󰝡饒典庫於京城少几嘆棱饒核葉花迡動,Nom
dvsktt,尋復疑悔獨引還及賊平乃大愧惧然以其险遠不能順復貴為人貪暴禁民栽種不得𭁈已争大起宫室以銅為柱妻妾以百數厚斂其民矯言修貢實盡自入太祖欲誅之以時方有事故未暇及至是帝討之檻送京師二十二日繼天聖節宴群臣雜呈戲衛舞劍於殿陛頒賜新錢有差二十賜日占使辝回賜之絹匹使黎汝覧問之曰占土壘等田是我地也爾乘我國多故奪以自肥至今猶不言還歲貢又不供何也對曰臣等欲两國親愛且叩門求火耳然臣國主昏耄不能咱信臣願得朝廷使臣徃報國主不然臣等有所言無憑信也汝覧曰朝廷𡸈無一箇使臣但爾無大小之禮使臣𡸈可輕往耶,Chinese
bach-van-am-thi-tap.no.txt,課𥁠功名𠫾沛累𥪝尼隐𨓜買𢧚牟󰄝尼盈滿羅尼損矣唸朱台買矯嘔别道时公𡗶固私󰄝尼出唸朱台󰄪珥埃負󰇃玊堂青禾几咍於世󰕩𠊛曵吕󰃂氽凡坤𣦍仍仍每事它外歇𣈗仙𣈗,Nom
vi-du-tu-dien-dan-giai-nf.no.txt,𫺶𠊛貪暴讐𫯳拯𫡾昌泊珊索工圭渃㝵𠳚戈讖唸𠁑楼音字近𭓇路易別駡唭浪末󰞺時圭襊詩𨆟𨄸𨄹沔趣圭補課𡑝程𠀧𡬷雪填欺󰘂孛󰜋圩香,Nom
luc-van-tien-full.no.txt,𣷮鐄固別役尼朱些𢬣捞渃𬑉阻𦋦𧗱茄懺所尋戈京城武公虎𢢆冲𨉓𠄼𣈜𦣰病失情托寃彩鵉共媒瓊荘媄昆凍󰘂底䘮冲茄次尼細次月娥河溪府意蹺吒斈行矯公𨖲聀太卿差𦋦𡎢郡東城治民𦋦詞隊泣𦊚方𠳨𠽄户六源干於𠁀𠰺軍󰝡幅书𠶆,Nom
7_corpus-documents-chunomOrg_no.txt,𠦳春義瀋情𥱬沛如咹於時咳埃花浪催拱别𠊚爫之女世唭𠊚吱雪霜𢢆几𠫾𧗱箕滝怒𡶀𠳒誓渚悁𧊉浪碑鑿群𠸜,Nom
dvsktt,張輔以阮大擒一胡有功劄付交趾都指揮使大驕矜有德色多為不法荒色縱酒譛𢙇叛志輔殺之八月張輔沐𣆭班師留都司吕疑尙書黄福鎮守福山東昌邑人初黄福督廣西土兵調運粮儲隨軍進征至是留之福為人聰慧善應變有治民才人服其能潘孚先曰胡氏亡國阮希周罵賊胡射杜人鑑人鑑杜子也满陣亡黎景琦至金陵不食若此之類似可以死節稱然希周嘗勸胡氏殺陳族人鑑父子陳氏舊臣所謂司惡相濟者也射之兄翁善被黨死射不以介𢙇又為敵愾所謂徒知食禄死難之為義而不知其人之不義也,Chinese
https://www.thivien.net/Nguy%E1%BB%85n-Du/An-Huy-%C4%91%E1%BA%A1o-trung/poem-7tAKVuFsG4MhHuNYXqn0_A,安徽道中啼鴉啞啞亂凌晨徐北徐南曉色分一帶雪田青者麥,Chinese
dvsktt,榖旦載蠲芝綸誕播恭惟翊運賛治功臣元帥掌國政西定王鄭柞英䧺冠古忠厚傳家肆朕躬恢復輿圖内修政事外攘夷狄頼主帥匡扶宗社功盖宇宙德配乾坤名𠃔溢國中位宜居王上時遣特進金紫榮禄大夫工部尚書頴川侯阮厚眷持節賫捧金冊金璽進尊封翊運賛治功臣大元帥掌國政尚師西王尚其祇膺重眷恪慎令名惟賛皇圖永永萬年益衍王業綿綿億載冬十月上親試東閣取中格阮登鎬胡士揚阮詹范維質裴廷員等五名除東閣大學士學士校書等職庚子三年明永曆十四年夏四月禁大臣文武及諸營奇将士不得托以他故捉人畿内五月詔脩閲户籍,Chinese
dvsktt,冬十月十九日上皇子皜生即裕宗也丁丑九年元至元三年夏六月二日上皇子曔生即睿宗也五月雷震瑞章殿遏雲亭彗星見東北閲定文武官仍置諸省院属秋七月納平章惠肅王長女顯貞公主為宸妃九月詔内外官考覈所𬋩属有供結者留在家不着役者出之以阮忠彦為乂安安撫使兼國史院監修國史行快州路漕運使路倣行之命命興孝王討平牛吼蠻入鄭旗寨大破之斬其酋車焚師還軍士皆爵賞興孝王援仁惠討平南戎故事請賞守舟者上皇曰󰆑餘之討南戎自乂安陸行數日至南戎江乃刻木為舟是守賊境之舟非守乂安之舟也今之守舟則異於是且有賞必有罰,Chinese
https://chunom.org/shelf/corpus/19/,𡗶撑𣱾𣱾𦝄冲幅幀埃窖〓撝㗂𦝄花窖𫃚𠊚如空摱芒丐㗂𦟐紅𢚁才𢚁色英雄約𬇚𡨸情想𢖵别包爫沖少惱渴滈𢚸塵𢖵埃群固欺寅𢖵情别𠇍〓分果𢣧,Nom
vi-du-tu-dien-dan-giai-nf.no.txt,洁𠖤鐄吏𫥨鐄𡶀景泣𦊚皮盃固㳘大河㳘渃𦲿𡽫撑渃碧賖󰋓𤞽箕𫣢怒󰅹𠊛拯𦖑矣𨖅暫住朱𧵆待𣈜揲賊𥊛澄庒󰋓𫳵花箕卒源󰇲丕羅蒸華𣘃唐棣󰘚󰅹群󰇥心情共埃,Nom
https://chunom.org/shelf/corpus/2/,庒修固典廛𫅷爫之船漁細准洞桃花浪𩙌動霜𠖤信螉使蝶吏添絆𢚸〓群打買拯冲寔𢝙固打特庄咳煩𧊉浪咳客婵娟𨀈𠓨𥪝准園花䀡浪默客𨕭𠁀底停芒㗂𦋦𠊚冬迻,Nom
vi-du-tu-dien-dan-giai-nf.no.txt,翁召伯所昼蒂𠓹𣈜𡲤霮霧襖払𧺃似󱯬坡檜松産𫕰長條隣羅嘺𠺷逸迢訥能嘆浪事已到頭別坤出㐌速𩅺歇耒遣扱𢂎𪠞露旦宫卞哿湄浸蔑埋事情坤鬪㗂鬪易露揭愁駭強爫清著𢧚底露風声𫥨外宁牌露布㝵共别咍𫕲埋海海順𡗶船娄進細所尼幔朝,Nom
vi-du-tu-dien-dan-giai-nf.no.txt,𩃳陽底花鐄庒兑𤽗仲逵涓所特拯耒兑事恪武芸考兎打破咍㝵𡗶付性於身些道奇綱常𠄼免󰬾曲戽槃海兔𪮏為光󰮆兔𫃚昂秩卞焒貞節𤇥𤍶边江水准賒准𧵆錦𠒦恰山川臺買固𨤔𠒦𠒥𠒦𠒥准樓臺𬈗唏蔭,Nom
vi-du-tu-dien-dan-giai-nf.no.txt,袄襜󱭤帽冷弄星君名位𠖿𠖿細尼箕埃隊𥒥󱭟𡗶箕埃治水朱𠁀特安,Nom
luc-van-tien-full.no.txt,漢𫥨飭孟敵鯨𧡊払化法秩𠇮𧼋𨆢雲仙頭隊金魁𢬣扲超泊𠇮𡎢馭烏𠬠𠇮𥄮陣衝無󰠃𤽗骨突打朱最㝵倍横𢮿馭朋𫢩傳軍以𧖱題𣦍𦰟旗,Nom
dvsktt,己巳十一年四月以後改明崇禎二年春詔文武百官及百姓等其員人於癸亥年有追隨進𭛁全二功加陞職爵榮封功臣字有差夏四月旱改元爲德隆元年大饑是月㫖下凡諸營奇隊隨攻髙平莫孽有軍功者應加陞職爵冬十月進封元帥統國政清都王爲大元帥統國政師父清王其冊文曰建皇極錫福方昭弊理之公定宗禮数功載舉貴尊之典蠲辰恊榖鏤冊敭華元帥統國政清都王鄭𭫨忠厚傳家智䏻安國武威揚百戦賛成再造之勳文教誕四敷輔致大強之治望𠃔孚於中外位宜冠於臣工特遣官持節賚金冊玉章進封恊謀同德功臣大元帥統國政師父清王受賜瓚作圭仍錫田啓宇,Chinese
